Review,Total
늦었어요 진짜 맛있었어요 또 시킬께요,5
너무 맛있게 잘 먹었습니당 양이 진 짜 많아요!,5
급하게 먹느라 사진을 못 남겼네요. 항상 빠른 배달과 변하지 않는 맛~ 부대찌개는 늘 이곳만 시켜요. 강추합니다^^,5
밋나게 잘 먹었습니다,4
부대찌개 맛있게 잘 끓여먹었어요^^ 푸짐하니 넘 좋았네요~ 감사합니다^^,5
배달도빠르고 양도많고 아주만족해요 어제먹었는데 오늘 또 먹으려고 칼퇴합니다,5
양도 괜찮고 맛있네요,5
양 많고 국물 시원하고 맛있어요,5
맛있게 잘 먹었어요^^,5
부대찌게는 아부찌로 정착입니다 몇곳 체인 다먹어본결과 가성비굿 재료 구성두 짱 육수및소스두 젤 맛있어요 요거하나면 저녁식사 끝 요즘같은 시기에 만원에 시켜서 온가족이 먹을수 있는곳이 몇군데나 있을까요 아부찌 최고!!!!,5
햄추가해서4명이배부르게잘먹었어요,4
맛도있고 양도푸짐해요~~번창하세요~~^^,5
어마어마한 양 ~~맛있게 잘먹었습니다 친절하셔서 기분좋았어요ㅎ,5
맛있어요 배달이 빨라요,5
배고파서 예민했는데 빨리 배달와서 좋네욬ㅋㅋ 매운맛 시키면 될걸 모르고 소스 추가했는데 사장님이 천원 동봉해서 보내주심.... 사장님 적게 일하시고 많이 버세요 그리고 개취지만 수제비사리만 왕창시켜서 밥대신 먹고싶음ㅋㅋㅋㅋㅋㅋㅋㅋ 담번에 도저언,5
만두 서비스 감사합니다. 넘 잘 먹었습니다.,5
배달도 빠르고 싸게 푸짐하게 잘먹었습니다~,5
^^* 너무맛잇게 먹는듕 가까우니 포장하러갈게요,5
양도 많고 맛있네요 ㅎㅎ 가격도 착하구요! 강추합니다^^,5
늘 맛있게 먹고 있어요^^,5
주문하고 10분 안으로 배송해 주셨어요. 맛도 양도 좋네요. 감사합니다.,5
사장님 세심한 배려까지 감사합니다 맛있네요^^,5
어린이집 엄마들 모임이 있어서 고민하다 부대찌게를 메인으로 차렸는데 대성공!!! 엄마들이 전부 너무맛있다고 ^^ 3인분인데 5명이 먹었어요 진짜 푸짐합니다♡♡ 맛도 최곱니다~ 매운소스 반만 넣고 하니 속이 시원하니 해장도 될거같아요ㅎ 자주시켜먹을게요 대박나세요~~,5
배달 빠르고 양도 많고 맛있게 잘먹었네요~,4
맛 있게 잘 먹었습니다. 배달 엄청 빠름.,5
세차성지에서 세차하다가 바로앞에 가게있길래 주문하니 금방 나와서 바로 가져갔는데 깜놀했습니다^^ 가게매장보다 훨씬맛있고 양이 진짜 푸짐합니다!! 포장음식이 이정도라고는;;; 기대치를 뛰어넘네요 초강추합니다~~,5
구성대박이구요 봉지풀어보니 햄양두 많구 맛도짱 깔끔요 단골등록이요♡♡ 다른데서 시켜먹다 바꿔봤는데 굿초이스네요,5
오~~ 부대찌개 엄청 맛있어요^^ 햄 많은걸로 시켰는데 만족스러워요ㅎㅎ,5
배달 엄청 빨라요^^ 부대찌개 싫어하는 남편도 느끼하지 않은 부대찌개라고 좋아합니다~~ 맛있어요^^,5
맛있게 잘 먹었어요 양도 많고 싸고 ㅋㅋ,5
🥘🥘🥘🥘🥘🥘🍚,5
가격대비 양은 생각보다 좀 적었지만.. 맛은 좋았습니다. 따뜻해서 맛이 더 있었습니다!!!,5
오래만에 먹으니 맛있네요~,5
맛도 괜찮고 양도 좋아요,4
맛있게 잘먹었습니다아,5
첫주문 후기보고 주문해봣어요~~~^^,5
평소에 정말좋와하는떡볶이 ㅋㅋ단골집 되겠어요ㅎㅎ 정말 맛있게 잘먹었습니다~^^,5
음식은 전체적으로 맛있습니다! 가끔씩 시켜먹을 것 같아요 떡볶이 양이 조금 적어서 아쉽지만 전체적으로 만족스러워요 서비스로 주신 과자도 맛있게 잘먹었습니다,5
사진은 없지만 맛있게 잘먹었습니다 정말맛있어요 담에또주문할께요^-^,5
맛있게 잘 먹었습니다,5
맛있게 잘 먹었어요. 두 번째 주문입니다.^^,5
서비스 강냉이 감사합니다~ 떡볶이랑 튀김 넘 맛나요~~,5
두 명이 먹기 딱 좋았고 맛있었습니다:),5
진짜 맛있게 먹었숩니다. 정말 맛있었어요..,5
전보다 더 짙어진 맛인거 같아 좋았어요,5
항상 분식시켜먹을때여기서시켜요 맛있고 양많고 이유가있겠지만 순대 내장도 같이팔았으면.더자주먹었을거같아요,5
항상 맛있어요~~,5
"떡볶이 양이 넘 작아요. 오다리는 다리가 아니라 쭈꾸미이고, 넘나 짜요. 멘보샤랑 김말이는 맛나요. 서비스로 주신 강냉이도 맛있네요. 떡볶이 양이 좀 아쉽.",4
떡볶이랑 튀김 두개를 부직포천으로 포장해주셨는데 소풍가는 느낌이었어요 ㅎㅎ 뚜껑을 열고보니 양이 좀 적은듯했으나 먹다보니 배부르게 먹었습니다^^ 번창하세요~,4
처음시켜 먹었는데 맛있네요~,5
같은 메뉴 또주문햇네요ㅎ 맛잇어요^^ 아이들이 완젼좋아해요^^ 4구찬인데 사진에 참치마요가 빠졋네요ㅋ,5
맛잇엇어요^^전산오류로 밥이빠졋지만ㅎ,4
젓가락 숟가락 아무것도 안넣어주셨네요 ㅠㅠ,2
젓가락이없네요 숟가락도없구요,4
공수간 늘 맛있어요~~,5
맛잇게 잘무것어요 급해서ㅋㅋ 사진을못찍었어요 ~,5
오늘떠뽀끼가 너무먹고시퍼가지공ㅎㅎ 주문했습니당ㅎㅎ 젓가락챙겨주셨네용ㅎㅎㅎ 맛나게잘먹었습니당ㅎㅎ 남친도마싯다고잘먹더라고여ㅎㅎㅎ 사좡님 ㅎ코로나조심하세용ㅎㅎㅎ 사진못찍어서지송합니당ㅠㅠㅎㅎㅎ,5
가격대비 양이 너무 적어요,3
1. 배달 빠름 2. 초등학생 아이들이 너무 잘먹음. 3. 양은 조금 부족 4. 아이들이 또 찾을듯 재주문 하겠슴 잘먹었습니다.,5
양이 많아요!! 2단 시켰습니당 ㅋㅋ,5
깔끔해서 좋았습니다 다만 사무실에서 주문했는데 젓가락 을 안주셔서 먹는데 고생좀 했습니다,4
무슨 문제가있었는지 시키고나자마자 앱에서 이점포는 주문현재불가입니다떠서 처음시키는 곳이라 당황했었는데 무사히왔네요. 사진이 포장상태이긴한데 떡볶이 조금 매웠지만 맛있었어요~,5
맛있습니다~~~~~~~~,5
맛은 있어요 그런데 왜 제가드린 주소가 아니고 다른데 일까요? 일회용 숟가락젓가락은 왜 안주시나요? 정말실망했네요 배달하신분께라도 죄송하다고하세요 여기저기 시간이 돈이신분인데... 이건아니라고봅니다,3
항상 맛있어요^^~~,5
다좋습니당!!ㅎ 긍디ㅠ젓가락이랑숟가락이없어가지구 살짝당황했죠ㅇㅅㅇㅎㅎㅎ 그치만!! 마싰게 잘먹었습니다!!ㅎㅎ,5
포장 너무. 맘에 들고요 맛도 매우 훌룡 단. 가격이 좀 비싼듯,5
포장이 너무 고급스러워요 명절 선물 같아요 새우튀김이 아주 바싹하니 너무 맛있어요 전 공수간 새우가 너무 좋아요,5
너무 맛있게 잘 먹었어요 뻥튀기 과자도 후식으로 호다각 먹어버렸어용,4
사장님도 친절하시고 돈가스 떡볶이는 환상의 조합이죵ෆ,3
"튀김류는 맛있었어요 배달도 빠르고. 눅눅한게없어서좋았음 하지만 떡볶이는 물을너무많이넣은느낌이 없지않아들었네요 맛도 연했고 튀김은 기름을재활용너무했다는느낌이들었다라고 해야하나 특히 돈까스 정말 잘만들어져왔는데 거무룩한게 많았다고할까,, 오랜만에 떡볶이먹고싶어서 주문했지만 좀아쉬었습니다",4
"조금 먹다가 찍어서 양이 적어보이는데, 적지 않아요! 양은 딱 적당합니다. 그리고 포장이 너무 정성스러워서 일단 마음에 드네요~ 근데 떡볶이가 조금 밍밍하다고 해야하나..? 좀 덜 졸여진 것 같아요. 다른건 다 맛있네요",4
좋아요! 맛있어요!,5
"튀김 냄새까진 좋았는데 받아보니 튀김 색이 너무 까매서 먹어보니 역시나 쓴맛이 나네요.. ㅠ 튀김 후기들이 좋아서 시킨건데 양, 배달은 좋은데 튀김 좀 실망했어요..",3
굿이예요 다음에 또 시켜먹어야겠어요 미니 소시지빵 아들래미가 너무 좋아합니다.,5
goòooooooood,5
떡볶이가 제가 원하는 맛이에요,5
입 심심할 때 먹으라는 호프집 뻥튀기ㅋㅋㅋ 센스 만점입니다,5
배달이 친절하고 양도 적당했다,4
맛도 있고 둘이먹기 넉넉하네요~,5
맛있꾸 음식도 깔끔하게 포장해주셔서 좋았어요 감사합니다~,4
떡이 좀 딱딱했어요 그래도 잘 먹었어요,4
맛있게 잘먹었습니다,5
배달도 빠르고 맛있엇요!! 분식은 요근래 잘안먹었는데 오래간만에 시켜먹으니 더맛잇네요.ㅋ 주말에 남편 시켜줄라구용,5
배달시간 지키지도 않을거면서 예상시간을 써 놓은 이유가 뭔가요 늦게온 페널티도 없고 실망입니다,2
오다리 튀김이 맛있네용,5
양이 너무 적어요ㅠ,4
배달만괜찮고 돈까스가 종이봉지에왓네요 포장도 신경쓰셔야할꺼같고 젓가락도 않넣어주셔서 너무 씁쓸햇어요 하다못해 단무지도없어요 제발 신경좀쓰세요,1
치킨도 1인1닭 무리없는제가 도저히 배불러서 많이 남겼습니다.. 양 엄청납니다,5
맛있어서 먹다가 기절! 사진은 없음...,5
처음포장부터 맘에들어요~~ㅎ 옛날 보자기느낌~~음식도 맛있고 깔끔해서 좋네요,5
마라향을 싫어했어~~~,3
"배달이 예상시간보다 오래걸림 다른음식에비해 떡만 너무 많았다 돈가스,튀김 바삭바삭 떡볶이는 적당히 매콤",4
맛있게 잘먹었습니다~~,5
마라떡볶이 쏘쏘 말랑한떡 쫄깃한 어묵 버섯 계란 오다리튀김 예전엔 긴오징어였는데 다리짧은오징어,4
떡볶이 맛있게 잘 요리해주시는 것 같아요 ㅎㅎ 튀김도 바삭하고 오다리 꿀맛!!,5
애들이 좀 어려서 보통맛으로 시켜도 맵다하네요 그래도 나쁘진 안았어요 잘 먹었습니다,5
떡볶이에 산초가 너무 많이 들어간거 아닌가요 부모님도 그렇고 저도 너무 강해서 다 못 먹겠어요 돈까스는 너무 맛나요 그런데 다른분들 튀김에는 김말이가 있던데 저희껀 돈까스랑 만두만 있네요,2
항상맛나요^^사무실에서 자주먹어요,5
맛나게 먹었습니다ᆢ,5
넘고급지고 맛도 괜찮았으나 배달 넘 오래걸렸으요,4
맛있게 먹었습니다.배달이 좀 걸렸네요.,4
배달도 빠르고 맛있어요,4
몇번 시켜먹었었는데.. 예전 먹을때 떡볶이는 좀 별로같았는데.. 이번엔 수져로 국물이랑 같이 떡뽂이를 떠먹으니 맛나네여...,5
떡볶이는 덜 매워서 아쉬웠지만 튀김 바삭하고 맛있었어요 !! 서비스까지 !! 배불리 잘 먹었습니다 ~,3
어제도 오늘도 공수간과 함께 합니다~~,5
맛있게 먹었어요 돈까스도 맛있네요,4
넘넘 맛있어요 단골 추가요,5
맛있어요~!! 매콤한게 끌릴 때 자주 먹고 있어요,5
자주시키게 되네요^^맛있어용,5
떡볶이 떡이 밀떡이어서 아쉬웟고 맛도 그냥 그런 정도다. 하지만 튀김류는 맛있었다.,4
맛있게 먹었습니다 ~~~~~,5
애들이맛있다고잘먹네요 포장도 뭔가 대접받는.느낌. 고급지네요,5
여동생이매운거 잘못먹엇는데 맛있게잘먹었습니다~!,5
맛있어요. 튀김 떡볶이 라지 시켜서 밥이랑 먹으면 셋이서 충분히 먹어요!,4
배달이 참 빠르고 양도 많네요,4
너무너무 맛있고 좋습니다!!,4
맛나고 좋아요 자주먹네요,5
맛있게 잘먹었습니다,5
잘먹었습니다 맛있었어요,5
맛있어요~ 사업 번창하세요~^^,5
맛있습니다 돈까스도 떡볶이도 튀김도,5
한장만 찍고 바로 먹었습니다 !진짜 제가 먹었던 떡볶이 중에서 제일 맛있었습니다! 서비스도 주셨어요! 다음에도 또 시켜먹을거같아요!!,5
맛있게 잘먹었습니다,5
카메라 렌즈가 고장나서 초첨이 흐리네요ㅎ 언제나처럼 맛있고 간식거리도 주셨어요♡ 김말이는 제가 좀 더 먹고싶어서 걍 집에 있는 거 튀긴겁니다. 돈까스도 떡볶이도 언제나처럼 맛있네요. 매운맛 시켰는데 처음에는 그냥 매콤하네? 하다가 먹을수록 스텍 쌓이듯 매워지네요 제가 딱 좋아하는 맛...기사님도 정말 친절하셨어요~,5
"포장이 예뻐서 놀라고! 사이드로 주문한 새우 12마리가 안와서 놀라고! 추가 배달 해주셨지만, 새우가 9마리만 와서 놀라고! 이번이 첫 주문이자 마지막 주문이 될것같습니다. 새우 3마리 더 먹을려고, 두배 가격인 6천원 낸거 아니잖아요... 꼼꼼함이 아쉽습니다.",1
맛잇어여 돈가스 바삭바삭하고 쫄면도맛잇어요 떡볶이는 하나도 안맵네여 좋습니당,5
맛있게잘먹었어요또주문할게요,5
생각한것과 달리 맛있기보다는 그냥 한끼정도로는 괜찮은 듯 합니다.,3
맛있어요~ 양도 푸짐하고 좋아요,5
짱맛있어요!!!!!!!!!!!!!,5
오랫만에 시켰는데 ㅠ 떡볶이는 딱딱하고 ㅠ 돈까스는 눅눅하고 ㅠ 먹으면서 우울하고 ㅠ 쥬시쿨은 맛있네요 ㅠ,4
오늘도 잘먹었습니다~,5
컵밥 맛나용~~ 돈까스 소스는 좀 부족해용~,5
선물 보따리를 받은 기분이네요. 떡도 보드랍게 잘 익고 나머지 찬합도 맛있었습니다. 멀어서 배달은 기다림이 필요하긴하네요^^ 수고하세요,5
맛있고 포장이 너무 깔끔하고 좋습니다.,5
자취 시작하고 처음 먹어본 배달음식이었는데 맛있게 잘 먹었습니다,5
친정부모님이 싸준 도시락처럼 예쁜 부직포에 담겨온 럭셔리 분식세트~^^ 함께 보내준 과자는 아이들이 더 좋아하네요,5
잘 먹었습니다!!!!!!!!,5
떡볶이가 맛있었어요 돈까스도 맛있었고 다만 양은 가격에 비해 적은 느낌입니다.,4
많이매운맛이라 많이 매울줄 알았는데 매운맛이랑 비슷했어요 아기때문에 벨 누르지말라고 문앞에 붙여놨는데 배달기사님 너무 정신없이 일하시나봐요.. 다음부턴 좀 조심하셨으면 좋겠네요,5
밥을 나중에 추가했는데 전체적으로 맛있었습니다~,5
양이 적어서 아쉽네요,4
정말 맛있어요 ㅋㅋ애들도 잘 먹고 면 종류 잘 안먹는데 돈까스쫄면? 반심반 시켜봤는데 면 쫄깃쫄깃ㅋㅋㅋㅋ양념 최고 양도 많고 돈까스는 바삭바삭 김말이 만두 메뉴 다 맛있어요 👍 또 시킬 꺼에요 ㅋㅋ사진 찍겠다고 오늘 다시 시켰는데 왜 다 먹은 후에 사진을 안찍었는지..다음엔 꼭!! 맛있는 음식 감사합니다^^,5
저번에 맛있어서 재주문했어요~,5
맛있습니다 튀금이 특히 맛있네요,5
깔끔하고 배달도 빨리 오고 좋습니다 다음에 또시켜먹어야겠어요,5
양은 어른 3명 아이한명이 먹기에 조금 아쉬웠지만 배달도 빠르고 특히 돈가스가 정말 맛있어요!!! 여기 돈가스 맛집이네요. 바삭바삭 완전 맛나네요 😍,5
돈까스 정말맛있네요 떡볶이랑 같이먹으니 더맛있어요,5
맛있게 잘먹었습니다~ 다음에 또 주문할게요!!,5
"맛,양 다 잡으셨어요. 돈가스도 너무 바삭하고 떡볶이 소스에 적셔 먹으니 정말 최고구요. 순대도 냄새없이 맛있었습니당~~~ 떡도 맛있었는데 떡볶이 소스가 좋아서 치즈떡이었음 진짜 맛있을듯 합니당",5
떡복이 숟갈로 떠먹으니 맛있네요 돈까스 먹고 떡복이 숟갈로 떠먹으니 맛있네요. 쫄면 먹고 떡복이 숟갈로 떠먹으니 맛있네요. 돈까스부스러기랑 같이 떡복이 숟갈로 떠먹으니 맛있네요. 뻥튀기대신 단무지좀주세요.,5
떡볶이 포장 엄청 고급지게 오네요 요즘 장이 약해서 보통맛으로 시켯는데 하나도 안맵더라구요 다음에는 매운맛 시켜도 될 것 같아요 사실 돈까스가 그냥 시중에서 파는 맛없는 냉동돈까스일까 걱정했는데 튀김도 바삭바삭한 돈까스더라구요 맛있어요 무엇보다 양이 많아요 제가 김밥도 같이 먹어서 그런지 모르겠는데 배불러서 좀 많이 남았네요,5
저한테는 그닥 평범하네요.,3
